sent,word_num,word_len,word,orig,ent_type,pos1,pos2,pos3,係り受け,木の深さ
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,3,動かす,動かす,,動詞,一般,,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,2,軍事,軍事,,名詞,普通名詞,一般,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,2,機関,機関,,名詞,普通名詞,一般,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,5,DARPA,DARPA,,名詞,普通名詞,一般,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,1,(,（,,補助記号,括弧開,,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,6,ヒストリカル,ヒストリカル,,名詞,普通名詞,形状詞可能,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,1,・,・,,補助記号,一般,,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,6,スタディーズ,スタディー,,名詞,普通名詞,一般,[],1
ペンタゴンの頭脳 世界を動かす軍事科学機関DARPA (ヒストリカル・スタディーズ),15,1,),）,,補助記号,括弧閉,,[],1
「生きものらしさ」をもとめて,8,1,「,「,,補助記号,括弧開,,[],1
「生きものらしさ」をもとめて,8,4,生きもの,生き物,,名詞,普通名詞,一般,[],1
「生きものらしさ」をもとめて,8,2,らし,らしい,,接尾辞,形容詞的,,[],1
「生きものらしさ」をもとめて,8,1,さ,さ,,接尾辞,名詞的,一般,[],1
「生きものらしさ」をもとめて,8,1,」,」,,補助記号,括弧閉,,[],1
「生きものらしさ」をもとめて,8,1,を,を,,助詞,格助詞,,[],1
「生きものらしさ」をもとめて,8,3,もとめ,求める,,動詞,一般,,[],1
「生きものらしさ」をもとめて,8,1,て,て,,助詞,接続助詞,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,3,生物圏,生物圏,,名詞,普通名詞,一般,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1,の,の,,助詞,格助詞,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,4,形而上学,形而上学,,名詞,普通名詞,一般,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1, , ,,_SP,,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1,―,―,,補助記号,一般,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,2,宇宙,宇宙,,名詞,普通名詞,一般,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1,・,・,,補助記号,一般,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,2,ヒト,人,,名詞,普通名詞,一般,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1,・,・,,補助記号,一般,,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,3,微生物,微生物,,名詞,普通名詞,一般,[],1
生物圏の形而上学  ―宇宙・ヒト・微生物―,11,1,―,―,,補助記号,一般,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,2,正直,正直,,副詞,,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,4,シグナル,シグナル,,名詞,普通名詞,一般,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,1,―,―,,補助記号,一般,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,1,―,―,,補助記号,一般,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,1,非,非,,接頭辞,,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,2,言語,言語,,名詞,普通名詞,一般,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,9,コミュニケーション,コミュニケーション,,名詞,普通名詞,サ変可能,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,1,の,の,,助詞,格助詞,,[],1
正直シグナル―― 非言語コミュニケーションの科学,9,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,4,なるほど,成る程,,副詞,,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,4,デザイン,デザイン,,名詞,普通名詞,サ変可能,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,〈,〈,,補助記号,括弧開,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,目,目,,名詞,普通名詞,一般,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,で,で,,助詞,格助詞,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,見,見る,,動詞,非自立可能,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,て,て,,助詞,接続助詞,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,3,楽しむ,楽しむ,,動詞,一般,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,3,新しい,新しい,,形容詞,一般,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,4,デザイン,デザイン,,名詞,普通名詞,サ変可能,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,の,の,,助詞,格助詞,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,本,本,,名詞,普通名詞,一般,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,。,。,,補助記号,句点,,[],1
なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉,14,1,〉,〉,,補助記号,括弧閉,,[],1
暇と退屈の倫理学,5,1,暇,暇,,名詞,普通名詞,形状詞可能,[],1
暇と退屈の倫理学,5,1,と,と,,助詞,格助詞,,[],1
暇と退屈の倫理学,5,2,退屈,退屈,,名詞,普通名詞,サ変形状詞可能,[],1
暇と退屈の倫理学,5,1,の,の,,助詞,格助詞,,[],1
暇と退屈の倫理学,5,3,倫理学,倫理学,,名詞,普通名詞,一般,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,紙,紙,,名詞,普通名詞,一般,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,の,の,,助詞,格助詞,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,3,世界史,世界史,,名詞,普通名詞,一般,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,:,：,,補助記号,一般,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,5,PAPER,ペーパー,,名詞,普通名詞,一般,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,2,歴史,歴史,,名詞,普通名詞,一般,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,に,に,,助詞,格助詞,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,5,突き動かさ,突き動かす,,動詞,一般,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,れ,れる,,助動詞,,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,1,た,た,,助動詞,,,[],1
紙の世界史: PAPER 歴史に突き動かされた技術,11,2,技術,技術,,名詞,普通名詞,一般,[],1
スタンフォード大学 マインドフルネス教室,4,7,スタンフォード,スタンフォード,,名詞,固有名詞,一般,[],1
スタンフォード大学 マインドフルネス教室,4,2,大学,大学,,名詞,普通名詞,一般,[],1
スタンフォード大学 マインドフルネス教室,4,8,マインドフルネス,マインドフルネス,,名詞,普通名詞,一般,[],1
スタンフォード大学 マインドフルネス教室,4,2,教室,教室,,名詞,普通名詞,一般,[],1
動物になって生きてみた,8,2,動物,動物,,名詞,普通名詞,一般,[],1
動物になって生きてみた,8,1,に,に,,助詞,格助詞,,[],1
動物になって生きてみた,8,2,なっ,成る,,動詞,非自立可能,,[],1
動物になって生きてみた,8,1,て,て,,助詞,接続助詞,,[],1
動物になって生きてみた,8,2,生き,生きる,,動詞,一般,,[],1
動物になって生きてみた,8,1,て,て,,助詞,接続助詞,,[],1
動物になって生きてみた,8,1,み,見る,,動詞,非自立可能,,[],1
動物になって生きてみた,8,1,た,た,,助動詞,,,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,6,ビッグデータ,ビッグデータ,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,1,・,・,,補助記号,一般,,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,3,リトル,リトル,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,3,データ,データ,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,1,・,・,,補助記号,一般,,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,5,ノーデータ,ノーデータ,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,1,:,：,,補助記号,一般,,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,2,研究,研究,,名詞,普通名詞,サ変可能,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,3,データ,データ,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,1,と,と,,助詞,格助詞,,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,2,知識,知識,,名詞,普通名詞,一般,[],1
ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ,12,4,インフラ,インフラ,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,2,芸術,芸術,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,・,・,,補助記号,一般,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,3,無意識,無意識,,名詞,普通名詞,形状詞可能,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,・,・,,補助記号,一般,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,脳,脳,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,―,―,,補助記号,一般,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,2,精神,精神,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,の,の,,助詞,格助詞,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,2,深淵,深淵,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,へ,へ,,助詞,格助詞,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,1,:,：,,補助記号,一般,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,3,世紀末,世紀末,,名詞,普通名詞,一般,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,4,ウィーン,ウィーン,,名詞,固有名詞,地名,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,2,から,から,,助詞,格助詞,,[],1
芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで,16,2,現代,現代,,名詞,普通名詞,副詞可能,[],1
